proteinID,P11,P12,P13,P2a1,P2a2,P2a3,P2b1,P2b2,P2b3,P31,P32,P33,P1,P2a,P2b,P3,group
P35276,26.167487056886376,26.016398212147518,23.530246608969932,23.74908952326286,25.925084434212934,26.570959929703083,23.656360262560725,26.144838075643655,27.005067501614356,26.01109602002589,25.889715243086894,26.11018362844326,25.238043959334608,25.415044629059626,25.60208861327291,26.003664963852014,high3
P43883,26.556210519382265,26.90069602989486,26.750086838632487,26.884018627683176,27.028757956559286,26.404235041942478,26.85804248058025,27.05951131851051,26.97388458622128,27.69730220294812,27.442293183717247,27.58168687228374,26.735664462636535,26.772337208728317,26.96381279510401,27.573760752983034,high3
P46471,27.392720559299523,27.371274809040866,27.487231368548212,27.54686714841629,27.48952999621737,27.409731462061806,27.620658020572556,27.617788934346905,27.866379901606493,28.147635352411207,28.525071741748285,28.412116449993764,27.417075578962866,27.48204286889849,27.70160895217532,28.361607848051083,high3
P46656,25.913215760905565,25.349859731799935,26.330175465914017,26.33754391598648,25.25616318426594,26.033428715026112,25.411478144760437,22.87294675090988,23.42907523297045,24.800008411983086,24.024198874335475,24.48074484799227,25.864416986206503,25.87571193842618,23.904500042880255,24.434984044770278,high1
P46718,23.108637709728825,22.70573495477552,23.666310657990405,22.258605976776092,24.212608650848345,23.428560306971608,22.239478935894542,24.190871500708305,23.4078704695444,25.756310968907698,25.61739661589816,25.917638132557222,23.16022777416492,23.29992497819868,23.27940696871575,25.763781905787692,high3
P47856,25.028968676641586,24.831517555513845,25.116562892484136,23.701882370242902,25.14125586653338,25.30976803728662,25.11370465471736,25.465536762188176,25.63942462080636,25.275686903845603,25.87490388707928,25.71413439621499,24.992349708213187,24.717635424687632,25.406222012570634,25.621575062379957,high3
P49962,23.303854244331653,23.73774712202475,25.932177077946285,26.33716957892136,23.07214809777504,26.136296200819338,23.68082743584967,22.759088984889576,22.56843399299058,26.235513665802728,26.2844330048547,26.13010201150892,24.324592814767566,25.181871292505246,23.002783471243276,26.216682894055452,high3
P51807,27.83629349771458,27.761925316743394,23.343877180994863,27.425343977784877,27.892960381115252,27.374926573160494,27.512241698952433,23.31708948037229,27.983321307848428,27.863369797743417,28.435632749604725,28.34151101872434,26.31403199848428,27.564410310686878,26.270884162391052,28.213504522024163,high3
P51949,22.884809469682228,23.439580434337305,22.25288795846619,23.33765789256472,25.46238843923769,23.381413494417497,23.360786634556074,22.964684951385355,25.50230471217584,25.468988894202518,25.822525903178096,25.793350283656928,22.859092620828573,24.060486608739968,23.942592099372423,25.694955027012515,high3
P52479,25.35900713303927,25.18010340546285,25.133947107992444,22.984782000541752,25.498414159618253,22.99724037467884,25.69216211952608,22.977126683929207,25.310114872330335,23.168735620026812,23.631350093918705,23.22962545132607,25.224352548831522,23.826812178279614,24.659801225261873,23.34323705509053,high1
P52875,25.59619362419347,25.14211329127968,25.440884371292007,23.25623360361113,24.996020341023883,24.843547702944644,25.044435477987356,25.116364586612992,23.23577395600397,23.033029982423347,24.139160380694225,23.207341918394405,25.393063762255053,24.365267215859888,24.465524673534773,23.45984409383733,high1
P54726,24.785264871123232,24.92877063630873,25.432657348643314,25.599120128386666,24.947886591618847,25.069440916816493,25.0345625626475,24.951092581917937,25.343808135587572,25.830695851305517,25.728944769968223,25.831541716201155,25.048897618691758,25.205482545607335,25.10982109338434,25.7970607791583,high3
P54728,27.056827041862146,27.282507750870604,27.315100073602213,27.10679374219874,27.252775136294076,27.234710007182443,27.50650262710221,27.617368589069066,27.22830127390852,27.85251684160321,27.945086659901854,28.128736106740227,27.218144955444988,27.198092961891756,27.450724163359933,27.975446536081762,high3
P54775,27.438332344855294,27.503397042374445,27.7826304494789,27.47653300211341,27.575280482380855,27.398603449194535,27.840621586083312,27.77159112222739,27.944360691296797,28.25925593350022,28.35971933713066,28.35762361473876,27.574786612236213,27.4834723112296,27.8521911332025,28.32553296178988,high3
P56213,25.29288075168013,24.620361587756182,25.156997756883374,25.358135251857437,25.16706588236011,25.452650723457985,23.670815341115205,23.51508894002066,25.04996982781623,22.927918658451812,23.141721235657,23.37170033310001,25.023413365439893,25.32595061922518,24.07862470298403,23.147113409069608,high1
P56379,30.004906824275906,29.80472042189989,29.834878042541035,29.538084825474417,30.059305012913004,29.59081527849176,30.03288772374745,23.950741703244706,29.702678332271486,30.42442318949892,22.983414326523853,23.653668883758257,29.88150176290561,29.72940170562639,27.895435919754547,25.687168799927008,high1
P57724,26.14398226924707,26.16808032146508,26.575410332076356,26.773415924834033,26.014590416670043,27.160964222451575,26.906097881808055,26.85400430955732,27.286126516138708,27.506805253363932,27.599602573400063,27.573909133463186,26.295824307596167,26.64965685465188,27.01540956916803,27.560105653409064,high3
P60335,30.309538213142968,30.15400124386694,30.24184051662194,30.40871968346582,30.382470499091337,30.214656922348176,30.496099170140518,30.35058067986271,30.41175289302288,31.473584730681008,31.711739208981637,31.586965123652195,30.235126657877284,30.33528236830178,30.419477581008703,31.590763021104948,high3
P60843,30.967604775806706,31.04940644087411,30.979714823543734,31.09093537906791,30.978487926052424,30.97603099648979,31.12021922583425,31.25236911820581,31.557870804121226,31.43995760424702,31.809581152769884,31.585443670924644,30.998908680074848,31.015151433870045,31.310153049387097,31.61166080931385,high3
P61222,27.120009058299335,27.358420347912432,27.353885679906146,27.266512200050794,27.246718131580476,27.3745120651729,27.31163995672383,27.556254379849573,27.793337879299084,27.77624295340482,28.04499820440325,27.97037784379526,27.277438362039305,27.295914132268056,27.553744071957496,27.930539667201113,high3
P62073,23.37145852934708,26.7662292272259,25.89988976543044,23.75534749620571,26.86844203114841,25.97537237450249,26.542549088866416,26.60286194180575,26.265045973741543,26.858990998064044,26.572550935563783,26.54577779974229,25.345859174001138,25.533053967285536,26.470152334804567,26.659106577790038,high3
P62192,27.158077099132854,27.279677028194808,27.240362636540652,27.26060244298498,27.2714185722088,27.036010072352568,27.55391329204841,27.57051123823298,27.57600172173042,27.72344774258393,27.873848471029937,27.890817090423216,27.22603892128944,27.18934369584878,27.566808750670603,27.829371101345696,high3
P62196,27.914904244571222,28.076226812156058,28.137410681400745,28.053153888069605,28.200695248473593,27.827174144196086,28.204758062706603,28.30112229604576,28.562090532795814,28.764173812943355,29.14962317040171,29.121022525374507,28.04284724604268,28.02700776024643,28.35599029718273,29.011606502906528,high3
P62334,28.868118177354898,28.87759755883965,29.02506536421608,29.17476635944956,29.13899781824908,28.627771090577784,29.107791594666857,29.155304840425096,29.33054734796619,29.83314447776963,29.894233262324736,29.61910172452341,28.923593700136877,28.98051175609214,29.19788126101938,29.782159821539256,high3
P62876,23.95997350945899,26.702793905715122,26.94089334487703,26.814333875797303,26.518348321912942,22.994494039031668,26.536974006149293,26.503063362551895,26.3611008480918,26.819337517972073,26.316378216478274,26.681102836993436,25.867886920017046,25.44239207891397,26.467046072264328,26.605606190481257,high3
P63082,23.547447537122494,27.451362055565273,23.48618892623249,27.067021353509347,27.505821485824352,22.605339805130207,23.033969578930538,22.94628046218949,27.438253017054933,27.23224143874822,27.887857595908116,27.390016196762097,24.828332839640083,25.726060881487967,24.472834352724988,27.503371743806145,high3
P68181,26.159559877457664,26.169438170191683,23.743981480325044,26.518963566085052,23.362160059864944,26.925356132459015,22.772917223549836,23.41071979176966,26.338411323979475,25.859062111742208,26.77366744070651,26.34739482679709,25.357659842658133,25.60215991946967,24.174016113099658,26.32670812641527,high3
P68368,24.271702890553556,26.590922328494223,27.62072792705547,22.79275777141022,26.894811473643003,26.638513471118184,26.107951187033162,28.06486493502475,26.36871306318401,26.287853260858178,27.804951158351155,27.40632906890096,26.161117715367748,25.44202757205714,26.84717639508064,27.166377829370095,high3
P70288,26.11991014533499,26.107192966010594,26.69458170097253,24.392881850587603,25.934653537692625,26.52994866367932,26.651847034557502,26.448607994000177,26.01618564786476,26.429037233060757,26.149729756419333,23.93396050319649,26.307228270772708,25.619161350653183,26.372213558807477,25.50424249755886,high1
P70297,24.79143875496099,24.634392312247655,25.422459548218466,23.765201906280787,24.58164377824517,24.55444036812109,25.474940717165936,24.380667679255534,25.003545705175508,25.9274600607433,26.06978916379475,25.74819387348581,24.949430205142374,24.300428684215685,24.953051367198995,25.915147699341286,high3
P70362,25.464072555648652,25.22563786441248,25.14246390912703,25.39600813012791,23.880790652434428,25.29245953709621,25.370027773747655,26.03475145064492,25.809190135907237,26.05969696832765,25.855193180692496,25.840885659857456,25.277391443062722,24.85641943988618,25.737989786766605,25.918591936292533,high3
P97329,26.327025587623012,25.680995569433932,25.278950760639287,26.19951629314488,25.936586722362012,26.41907099712093,24.32012124613406,25.496952493242453,22.937109893680514,25.383636799547986,23.18314482070918,22.483530822968497,25.76232397256541,26.18505800420927,24.25139454435234,23.68343748107522,high1
P97480,24.328451391716165,24.43860202675413,22.948815989323656,22.948232110301785,23.21309568275198,23.10231026081911,25.242781023959207,23.082056220270452,24.457887827141317,25.962919651207027,26.529144436011048,26.269725529441576,23.90528980259798,23.08787935129096,24.260908357123657,26.253929872219885,high3
P97770,23.052436424329066,24.179713082523897,25.838242744444617,25.589808620011752,23.145814384594743,26.183098319447954,23.125502232295393,25.78788203961411,23.14989353370502,25.062375915451682,27.21946560202131,26.33691429340393,24.35679741709919,24.97290710801815,24.021092601871505,26.206251936958974,high3
Q03517,25.16380719932561,25.32299261862396,25.959695651641315,26.133026003193457,24.894811473643003,26.464150476406594,24.818216258654633,25.021702166007948,23.611293574960737,24.73546719138101,24.53391854757125,24.23804955940612,25.482165156530296,25.830662651081017,24.483737333207774,24.50247843278613,high1
Q08024,27.07428832271785,27.212895898983657,27.39476594915767,27.475837559804987,27.55471846954463,27.287800431979573,27.057860047090934,23.21062352003073,27.130455560281106,23.135900088542478,27.713321691488517,27.10938672444405,27.227316723619726,27.439452153776397,25.799646375800922,25.98620283482502,high1
Q08093,23.20377586982979,23.093408499902445,23.136748459604178,23.03470788276533,24.13941015665886,23.208794764687234,23.014544143829458,24.11777078328746,23.188398484727585,30.598946266743724,30.60080798057682,30.323134392689795,23.144644276445472,23.460970934703806,23.44023780394817,30.507629546670113,high3
Q14BV6,23.221661965085225,23.0260612213846,28.015260628626894,23.277137476773653,23.762787467389586,23.29304566184033,27.32508773731269,27.707804184151765,27.875958531594268,27.874845273105606,24.57719020418327,28.016164389713847,24.754327938365574,23.444323535334522,27.636283484352905,26.822733289000908,high3
Q3KNM2,26.801933288907577,26.89388622426648,23.267576000282723,22.929732267969072,23.14325880477891,26.50212257670774,26.604135345053038,26.7307854219381,26.381047407535267,23.95033032975806,26.70569671361776,24.05832091453376,25.654465171152264,24.19170454981857,26.571989391508804,24.904782652636527,high1
Q3TCH7,26.20806523496453,25.565145088139502,25.86292069507369,23.157176136890108,25.845702516125158,26.462606861560484,26.180539760788335,25.836702817304683,26.155628143164737,25.658917276725102,23.467276630326836,22.457953148965927,25.878710339392573,25.155161838191916,26.057623573752583,23.861382352005958,high1
Q3TEW6,26.31006285238907,25.821796360445585,25.88776465073086,25.3807007030739,25.498231532286784,25.449033249505302,25.416157875068187,25.297995703030484,25.503124037351228,25.473362157518945,24.914927048390695,25.500543105380718,26.00654128785517,25.442655161621996,25.405759205149966,25.296277437096787,high1
Q3THE2,30.559740673245944,30.533246517225987,31.202681386026224,30.24263567157977,30.265841854631365,30.287800431979573,29.532113381726262,30.40415787824981,30.153759707780505,29.68028136644346,29.582674091403312,29.800745968007224,30.76522285883272,30.265425986063573,30.030010322585525,29.687900475284664,high1
Q3TJZ6,27.143748779368604,26.552858561863093,26.65116274149298,26.72494428058893,26.748552192579556,26.487384724385812,27.10069185080093,26.831590036361955,26.804151114157396,27.34155343409003,27.34874598123056,27.659965306830188,26.782590027574894,26.653627065851435,26.912144333773426,27.450088240716926,high3
Q3TLP5,27.345111880321934,27.061366742511318,26.733503215597526,23.021371104876042,22.947396605164844,26.762939157291715,26.19251632168501,26.69258783456466,26.305408152980682,26.414320067278553,23.647403321473348,23.240738152296796,27.046660612810257,24.243902289110867,26.396837436410113,24.434153847016233,high1
Q3TUU5,26.189578616862672,25.990296338907488,23.283424155351273,26.499798331671197,26.37688144478872,22.193243320393464,26.533903699453997,25.98791365182308,26.20454353348213,26.48494443347041,26.266637296705536,26.353094853193063,25.154433037040477,25.02330769895113,26.242120294919733,26.368225527789672,high3
Q3TWL2,26.31151870219528,26.375092343014853,26.164938988200095,25.984658178285173,26.275456025752554,26.244415229937125,26.170813839667957,25.895158289232047,23.2939750619301,26.33381322457825,26.259740821703407,22.877414927794526,26.28385001113674,26.16817647799162,25.119982396943367,25.156989658025395,high1
Q3TXS7,26.72806249875001,26.933821021055554,26.928296255052313,26.789051997610848,26.98261433097801,26.756081866658974,27.165284103034903,27.008704729656156,27.29245953709621,27.381047407535267,27.65382965096647,27.582117741886012,26.863393258285956,26.842582731749275,27.155482789929092,27.538998266795915,high3
Q3UDF0,25.981068652231357,26.231893671277707,26.216748818028144,22.670279288036856,22.888412781542012,24.583997087692826,25.709356473597722,26.24816689343286,26.167563620864577,25.797487383876387,23.57620704867061,25.885927755440598,26.14323704717907,23.38089638575723,26.04169566263172,25.086540729329197,high1
Q3UFB2,23.134202523342964,23.3630179825523,22.97669660862266,25.13821179330757,25.212339339454775,23.34739068450907,23.122950066160936,23.352325433851995,22.965058736495862,25.01856458077592,25.597813879465996,25.763876325903773,23.157972371505974,24.565980605757137,23.146778078836263,25.46008492871523,high3
Q3UKC1,22.423452890652587,23.509675200685106,22.412706005183253,22.568483711349504,22.356800461228946,23.60596650594819,23.49934152030874,22.399688055313593,23.136848807838312,25.543360632053453,26.16564830137439,25.702556144563008,22.781944698840316,22.843750226175548,23.01195946115355,25.80385502599695,high3
Q3UW53,26.447883195794844,26.787558266632654,26.8664388605162,25.88471738215642,26.14072946712615,26.056971707129193,26.39951641321413,26.205214996880617,26.05077947343879,26.229933624385414,26.031579051851356,26.08462399541656,26.700626774314568,26.027472852137254,26.218503627844512,26.11537889055111,high1
Q3V1U8,27.64691286468308,23.293344826190364,22.18777194996476,22.96581516923132,22.50985711149687,27.59270532676958,23.282481788173776,27.613439449285615,27.524623490994053,27.63941081980057,27.733050605384907,27.651504928596616,24.3760098802794,24.356125869165922,26.14018157615115,27.6746554512607,high3
Q3V209,26.509828029685075,25.672577056414188,25.760707766879253,25.459796050746256,25.59559622904432,24.453824826425382,25.782692932210928,22.174203589358953,24.018453030376527,26.13698063301401,22.727997010652704,26.3703936824998,25.981037617659506,25.169739035405325,23.991783183982136,25.078457108722173,high1
Q3V3R4,25.132810340522425,24.735518838866682,24.718164931214982,24.776506526976146,24.902146171418853,24.91684128357762,24.940154058443476,22.323003439422134,24.812352033897707,24.787358985598996,23.582167202801955,23.107738150223305,24.8621647035347,24.86516466065754,24.025169843921105,23.825754779541416,high1
Q4FZG9,27.019243556011393,27.483622805589615,27.51012995927146,26.407285790142865,26.9172966797433,26.961021455111144,26.440234904666237,26.458498107550163,27.009879519331303,26.258573222044863,26.57773122648207,26.781817927610504,27.337665440290824,26.761867974999102,26.636204177182567,26.539374125379144,high1
Q5RJG1,24.92474473943441,25.01949808936436,25.218264933885585,23.184628907862148,22.48591818138719,25.369794874394355,24.90916905610524,24.706302926774036,22.337542254542765,23.734771301601096,23.659550197075706,23.327694343271066,25.054169254228118,23.68011398788123,23.98433807914068,23.57400528064929,high1
Q5SUC9,24.56950413852476,26.673979066319628,26.558781413873128,26.62254430766745,26.89249723663587,26.230080262088535,26.61329892476002,23.585039693634194,27.21918861343624,26.826507562415888,26.30525157751469,26.802549693548823,25.93408820623917,26.581707268797285,25.805842410610154,26.644769611159802,high3
Q5U4C1,23.33756410549945,22.561596360413102,22.350711903181587,23.25072442807134,24.077653507940365,24.284609505061784,23.986243426361597,24.350905199692097,23.30535600346385,25.450009288001933,24.987328208463694,25.156149135407617,22.74995745636471,23.870995813691163,23.880834876505844,25.197828877291084,high3
Q5XJY4,28.88559034959318,28.85299299822815,28.59031560675918,28.30968998790939,23.460993451633932,28.451204822167387,28.27874698577311,28.42001127462054,28.140534455630732,28.209367390334503,27.680499353200016,28.236581473652027,28.776299651526838,26.740629420570233,28.27976423867479,28.04214940572885,high1
Q5XKN4,26.527847792154354,23.595164183570468,23.31616320520088,26.12579354733855,23.400210225811666,26.252883388488833,26.490142345564802,23.126650505587243,22.76191447044932,26.421625193788486,26.267941230109702,26.404283774779895,24.479725060308567,25.25962905387968,24.12623577386712,26.364616732892696,high3
