proteinID,P11,P12,P13,P2a1,P2a2,P2a3,P2b1,P2b2,P2b3,P31,P32,P33,P1,P2a,P2b,P3,group
Q501J7,24.113227730732557,23.559408834368156,23.765774126352248,23.40561516864348,20.687877686873783,24.268280416838607,21.46192098745422,23.597416090579724,21.03511773802388,22.43913856913227,24.059779471689744,21.12467722572653,23.812803563817653,22.787257757451954,22.031484938685946,22.541198422182845,high1
Q52KI8,22.436510736174707,21.102825107818145,20.26277039578116,23.729100408896137,21.068675624548906,19.880301432707117,23.287148716701534,20.82624933401102,22.001432527227294,23.53599577714751,23.252775136294076,23.427135827782116,21.267368746591337,21.559359155384055,22.03827685931328,23.40530224707457,high3
Q5HZI1,23.543921068076838,24.032125790107106,23.807741683761634,24.064556611951616,24.07373690794639,24.382383916237902,23.396498170454027,24.04410190687815,21.01144310307333,23.59866591506819,23.95677458819291,21.10184278946954,23.794596180648526,24.173559145378636,22.817347726801838,22.88576109757688,high1
Q5NC05,25.174780643252458,25.20482334787834,20.034469048058284,25.64990279358709,20.039855145623346,20.80851808952934,25.50279029437228,21.600780998690816,25.221403034501684,25.079689200448136,24.836919468905133,24.84904806366767,23.471357679729692,22.166092009579927,24.108324775854925,24.921885577673645,high3
Q5SWP3,23.252977200487734,23.465131917538685,23.18700887418962,22.944226626368096,23.78636216731786,23.34448555262631,23.298939634972704,23.70355975854497,23.408727780510816,23.80360929385878,24.154682157904276,24.008469656881438,23.301705997405346,23.358358115437422,23.470409058009494,23.98892036954817,high3
Q5U458,25.08950155945363,25.132888767042022,25.756565484299102,24.759590776117857,24.98333218171015,25.337084488767992,25.179875689411414,25.789051997610848,25.207283377221845,25.958899584341264,26.02460048313142,26.11000436341838,25.326318603598253,25.026669148865334,25.392070354748032,26.031168143630353,high3
Q5XG71,20.886664226273744,20.4927685978165,20.133150299258837,20.391129838061087,22.098733782271893,20.624715546895576,21.10106927719059,21.123905778182998,20.714576188113252,22.738655537420545,22.67927820291507,22.222582670741478,20.504194374449693,21.038193055742852,20.979850414495615,22.546838803692363,high3
Q5XJY4,25.232790374657267,20.39880091681308,24.56651027275312,24.513883701640474,22.44041223646203,24.67136267793525,25.102655273926224,20.94172589468549,21.186061978865585,25.954535531247302,26.315963807712244,26.495077566384527,23.39936718807449,23.87521953867925,22.41014771582577,26.25519230178136,high3
Q60597,28.36402695383404,28.74528563933669,28.74114378997927,28.205131081044453,28.416109541686946,28.278702683080272,28.73924548558932,28.869354319087005,28.517695275865755,29.353486114205886,29.47109576358121,29.143773102994164,28.616818794383335,28.299981101937224,28.70876502684736,29.322784993593753,high3
Q60673,23.44012399089446,23.44871825746438,24.26298716715899,23.729619084091688,24.16859683707574,24.33701641303171,23.498992327031456,24.1088485652935,23.905455317276946,24.27220204562786,24.53516524418438,24.51231706108795,23.717276471839273,24.07841077806638,23.837765403200635,24.439894783633395,high3
Q60714,21.89189492644739,22.232687922474938,22.737088040617248,21.116206684185755,20.28212323135138,20.05544469045766,20.773536303951783,22.55501407648653,22.136648235074013,20.719078271094403,20.234413757338654,22.383399494663678,22.287223629846526,20.4845915353316,21.82173287183744,21.11229717436558,high1
Q61292,23.536825832263176,23.00973432442307,23.771729636465018,22.479783223861936,22.082583078037274,22.503415240872606,23.000978593279257,22.630164899691763,22.781007450053032,23.033655555850974,22.505621623365936,22.635533032209835,23.439429931050423,22.35526051425727,22.80405031434135,22.724936737142247,high1
Q61500,24.296421109385378,24.234618654005846,23.595027051208838,22.22852514357626,21.744879307724133,20.70760099150733,23.048748271734514,22.32970000120081,22.97037345502886,22.225704049999507,21.676575228160846,20.720363439974673,24.04202227153335,21.560335147602576,22.78294057598806,21.540880906045007,high1
Q61559,24.226042284477302,24.06775995561132,25.03904721595079,20.21934362028349,22.30101878784417,23.16564063498826,23.752972663827045,23.002730562613433,23.709356473597722,23.228011292701698,23.74190884020727,23.43974365035685,24.44428315201314,21.895334347705305,23.488353233346064,23.46988792775527,high1
Q61576,27.80458196231377,27.728386925889584,27.822623147674765,27.015313806718677,27.25997422828274,27.24472370554338,27.26999298410773,27.20219094747714,27.15557024352228,27.14608197940419,27.215768041104766,27.07724602451981,27.785197345292705,27.173337246848263,27.20925139170238,27.146365348342922,high1
Q61581,22.22790850056068,23.06708702234379,21.813781191217036,22.410773257001498,23.536944372589517,23.017638962422623,22.264247863573004,22.436214383442795,23.10008224552167,23.279375937234796,23.500330352122077,23.84239715191067,22.3695922380405,22.988452197337878,22.60018149751249,23.54070114708918,high3
Q61701,21.877513311413956,20.17372309631314,22.348759486386548,21.37704951323667,22.140897155932038,20.9523947434544,20.089603767109473,20.85321508237232,21.830782877437453,22.427263731948244,22.17548132819735,22.07218364496723,21.46666529803788,21.4901138042077,20.924533908973086,22.224976235037605,high3
Q62470,23.860886164235936,24.071692793233243,21.04190143386384,23.889297480970495,24.231472577410663,22.51650549017191,20.330279674613116,20.105090857946436,23.488120605575393,23.552154979776052,23.985288142928663,24.05573124816003,22.991493463777672,23.545758516184353,21.307830379378316,23.864391456954916,high3
Q64310,25.443352843458257,25.580982841745037,26.477536938429466,25.140709967162767,25.774874106896892,25.9140146143465,25.804914242998723,26.74611899278598,25.613102167426053,26.380139195329704,27.02379715371095,26.9825055345494,25.83395754121092,25.609866229468718,26.05471180107025,26.795480627863352,high3
Q64311,23.652831846713607,23.731381186239485,23.718269470546275,23.733968609439014,20.94191513290533,23.678203809775688,23.52264953142871,21.13602902714661,23.899474939614322,21.403858552915793,21.064631730290042,20.90151385059193,23.700827501166458,22.78469585070668,22.85271783272988,21.123334711265922,high1
Q69ZF7,22.428828928331306,21.753630578801186,21.86994854327802,21.012692750275143,21.237856883144282,23.188488638974825,22.71592597201679,23.025872211125687,20.945667690564754,23.33087640500855,23.822112540925318,23.621538594806303,22.01746935013684,21.813012757464747,22.22915529123574,23.59150918024672,high3
Q69ZS6,20.298195659069062,22.81774799686805,23.324023385088218,22.62878637274696,22.58168404517181,23.362656603172645,22.892321202741936,23.287430575653467,22.401272244094034,23.570337513741123,24.156149135407617,23.566974721864863,22.14665568034178,22.85770900703047,22.86034134082981,23.764487123671202,high3
Q6A068,23.20227690304339,23.0348815591026,22.906648423711662,23.45976478873252,23.4024958267993,23.05276636847268,22.901133527696086,23.254938638385443,22.594161470603837,23.94315365820642,23.91332990991153,23.680995569433932,23.047935628619218,23.305008994668167,22.916744545561787,23.84582637918396,high3
Q6GU68,27.11882165490647,27.024537078648315,27.13623752009122,26.55905867983202,26.641548401564194,26.680968751297826,26.445343530683726,26.267655537315047,26.384905059522556,25.968335625765825,25.862849771344308,25.83930049167676,27.093198751215336,26.627191944231345,26.36596804250711,25.89016196292896,high1
Q6NZL0,21.09526050675533,21.72560276763104,22.590990836327414,22.7798059050174,22.583435404089418,23.27696494471544,23.05678983987725,23.717014498340234,22.66088204898907,23.74560621686415,24.69322617167513,24.258393507426383,21.80395137023793,22.880068751274084,23.144895462402186,24.23240863198855,high3
Q6PDN3,24.824348147634456,25.037749357616118,24.25558705685215,24.93517080600437,24.88408851836202,20.317296685529254,24.93876407072838,24.462950029840485,24.94400315713162,22.043753589279188,20.627109581362504,24.520732806023947,24.70589485403424,23.378852003298547,24.78190575256683,22.397198658888545,high1
Q6PIC6,24.124393972876565,24.03816814917785,24.74000510710723,24.14413790817498,24.182454369069152,24.662643170131165,24.166299795340784,24.873848471029937,24.167831562794646,24.5811265493525,25.221845511131708,25.01881923393748,24.300855743053877,24.3297451491251,24.402659943055124,24.94059709814056,high3
Q6TEK5,22.020245973112402,20.437040582683835,25.39734717957889,21.00350865452719,22.042096235588602,24.6179570381718,21.8205748541591,25.1088485652935,21.71121688056248,24.87361382924022,25.46245084899008,25.428989329252513,22.618211245125043,22.55452064276253,22.88021343333836,25.25501800249427,high3
Q71LX4,22.988377501181493,23.110633684666816,24.745298463805586,23.067431734692853,22.98407141209917,23.465131917538685,22.965625776743792,22.961904647695132,22.549977643644617,20.648914162304436,23.372387916389965,21.640979559908324,23.614769883217964,23.172211688110234,22.825836022694517,21.88742721286758,high1
Q7JJ13,22.99520956196687,23.604446450521742,23.170951334496415,23.74437481053783,23.243667356491144,23.034898346436027,23.678741106359638,23.42021210917796,23.30326681602792,24.283338221348252,24.026649061225587,23.688591815831632,23.256869115661676,23.340980171155,23.467406677188507,23.999526366135157,high3
Q7TMF2,21.082981830036466,21.420311442359164,22.673941337740803,23.221992973189472,23.062268853023703,22.685836113765916,22.7922930496264,20.24244639550822,23.19777041901815,22.8655188270196,23.300057569969276,22.028874015002224,21.725744870045478,22.9900326466597,22.077503288050924,22.7314834706637,high3
Q7TN98,21.362696432182645,22.852719227371367,22.218272325669087,21.636336409572205,22.91183155638939,22.87077633734644,23.22980163770807,22.346488844868666,22.768664104987348,23.23201448421743,22.938997323457603,23.091956359009473,22.144562661741034,22.47298143443601,22.78165152918803,23.0876560555615,high3
Q80X85,24.737995746334054,24.603258232164205,23.985809285032182,24.66833577928303,24.69280064498521,22.419980745319908,25.021998611645795,24.85846939062193,24.7695118112152,25.66890380673609,25.26359616377105,25.1187424599215,24.442354421176816,23.92703905652938,24.88332660449431,25.35041414347621,high3
Q80ZS3,26.424367122536967,26.292915847344933,25.078753138637214,26.63381053009925,26.7937719683774,24.806611372326763,27.001635831126304,26.361385358764508,26.57091651404624,27.34324902697592,26.907015334965138,26.824323866175224,25.932012036173038,26.078064623601136,26.644645901312355,27.024862742705427,high3
Q8BG21,24.537418436519154,24.75842208763481,21.062807045782826,24.367063821258615,23.843547702944644,24.01307863744509,24.376500618266356,21.09878848213488,24.35528118837847,24.4193764535959,24.157614622757396,24.46132706017023,23.452882523312258,24.074563387216116,23.27685676292657,24.34610604550784,high3
Q8BGT5,28.17150118280941,28.154942848408723,28.450064367263828,27.543847338932018,27.530514333045122,27.824445269384864,27.679627208481342,27.688391724057073,27.559321303701193,27.630064889637243,27.496099170140518,27.48254616744943,28.258836132827316,27.63293564712067,27.642446745413206,27.536236742409063,high1
Q8BH59,27.3321064989079,27.247985877743677,27.927222674046075,27.44584866495709,27.36686378497134,27.808024123304605,27.543331129389045,28.038942593227596,27.39157387304792,28.006887261877527,28.430896268452823,28.073879887570133,27.502438350232552,27.54024552441101,27.657949198554856,28.170554472633494,high3
Q8BHD0,23.701340308573624,21.092989692164696,24.52127214248033,21.368651927626946,20.86127103295534,21.367005845817747,23.015905015047498,23.732002591148255,23.737273754162686,20.24344388041152,21.740981827598674,22.07878291610807,23.10520071440622,21.19897626880001,23.495060453452812,21.354402874706086,high1
Q8BHY2,20.878246474414713,23.265993826894437,23.933280753277092,20.893367858227098,19.643020969733392,23.830163910848327,23.09448753086995,23.716386602621245,22.466807393966793,23.360246979272404,23.75552168572923,23.36559624398777,22.692507018195414,21.45551757960294,23.092560509152662,23.493788302996467,high3
Q8BJZ4,26.080827934823798,26.417784154688487,25.81838694129794,26.318448476626255,26.37175670719249,25.6745718144492,26.54971910974665,26.616387306877396,26.257134877875583,26.914105883723444,26.86855977814222,26.65143649766854,26.105666343603406,26.121592332755984,26.474413764833212,26.811367386511403,high3
Q8BL97,20.456384879287636,24.870371869340165,19.2300998604523,23.62978704754859,21.451409618484156,21.09650445597307,24.21141126284452,20.365221969958615,23.79034531463237,24.472153857170326,23.80025533464631,23.908482047548844,21.5189522030267,22.05923370733527,22.78899284914517,24.060297079788494,high3
Q8BPM6,23.238341174959366,23.3288239149186,21.459230513687064,23.627673697201374,23.41390059007155,23.48456036412381,23.143250541293867,22.967667434598262,23.612905383254308,24.46101474119408,24.355818855408224,24.26956503283919,22.675465201188345,23.508711550465577,23.241274453048813,24.3621328764805,high3
Q8BTV1,25.047558961968477,24.905776635316624,25.222103559842296,25.10165386131061,25.00084109390071,25.26184012274087,25.579516205906657,25.5391356136057,25.454848231343522,25.91481302568869,26.11392319219772,26.126364814199547,25.058479719042467,25.121445025984062,25.52450001695196,26.05170034402865,high3
Q8BU88,23.927686107003087,23.279659318701214,22.558031069314758,23.741085912532398,22.754828797557618,22.1107929629651,24.355818855408224,23.19097665578924,23.85186186953518,24.85581100672047,23.92940290210606,23.82793730507567,23.25512549833969,22.868902557685043,23.799552460244215,24.2043837379674,high3
Q8BYK6,23.427135827782116,23.34435009466265,23.640969498617473,23.81587342838259,23.876333330593813,20.907550089993105,23.769410919922397,23.469237377675555,23.807250352816283,23.404965861714615,21.07570088442193,23.429691759074945,23.470818473687416,22.866585616323167,23.681966216804742,22.63678616840383,high1
Q8C1Q6,25.7662292272259,24.589608632580642,21.338649344774677,23.541678016540594,22.063421415288836,23.09405254986595,22.934900950024367,20.559209527694264,23.266422838655807,22.909819122898433,21.051278748887,21.469793339674112,23.898162401527074,22.899717327231794,22.25351110545815,21.810297070486513,high1
Q8C341,20.98457360268028,21.749166084328042,21.179392466616974,22.57943564153137,23.04278354647351,22.540661592948236,21.03526170990623,21.403335507749816,20.68274150190633,22.459039319782754,22.798179869595184,22.685280063015412,21.304377384541766,22.720960260317707,21.040446239854123,22.64749975079778,high3
Q8CAQ8,26.790046959747446,26.926713856697774,27.005710032076678,26.819581154727004,27.009665992350836,27.182719559918112,27.070915269613838,27.364611463480944,27.166816948697015,27.62219518126135,27.846671133034356,27.745477994401202,26.90749028284063,27.003988902331983,27.20078122726393,27.738114769565637,high3
Q8CBB9,24.542445768796124,24.644109326027767,24.706302926774036,24.99226450101173,25.123012780259586,24.879281475040035,24.806365535222838,25.057963306944313,24.83209730036428,26.961573513833255,27.07500280610903,27.068149620990674,24.630952673865977,24.998186252103782,24.898808714177147,27.03490864697765,high3
Q8CBC6,22.0681865312011,22.919471489844362,23.277532599667047,21.78548439713952,20.70182141708918,22.13520826333816,21.877475866534425,22.17855422704945,21.742546286448317,21.200140911596606,22.040093026102344,22.152455680784193,22.7550635402375,21.54083802585562,21.932858793344064,21.797563206161044,high1
Q8CBY8,21.333074872157926,22.413694033404166,22.79354377783106,20.365121189208843,22.196495270851557,22.258697923285037,22.191925495088043,22.926347397058183,22.35997899468152,22.948742219216548,23.624665179709964,23.07780017380179,22.180104227797717,21.606771461115144,22.492750628942577,23.217069190909438,high3
Q8CFV4,26.773918912737983,26.529546605884587,25.75246231855274,25.875419587388603,26.20482334787834,25.414997426764668,25.918229792729292,25.00084109390071,26.099046930735735,25.504912796916994,24.68094193266319,25.407593751808108,26.351975945725105,25.83174678734387,25.67270593912191,25.197816160462764,high1
Q8CG03,23.510748717451325,22.673380682600076,24.610541877178346,20.077896055693508,21.231238385174894,23.8774571437302,23.174932995017834,24.008042153680726,23.329097749035565,22.381842861877995,23.088288768975993,20.956344069402668,23.598223759076586,21.72886386153287,23.50402429924471,22.142158566752215,high1
Q8CG71,30.0372152220019,27.579314786532272,30.267405509702176,28.85733068299609,21.27345272138376,29.210900566111977,29.924506905489988,19.69537757291735,22.73528649809189,21.555357146327935,21.841571534198806,30.119168081859964,29.294645172745447,26.447227990163942,24.118390325499746,24.505365587462236,high1
Q8CH40,21.265629623063596,25.237612025524616,25.516651289622992,25.381658065126025,20.695307544123867,25.409601993994425,25.894233262324736,21.472039463251846,25.705591259235394,25.75485937317124,25.28210117614755,26.049699844938104,24.006630979403734,23.828855867748107,24.357287994937323,25.695553464752297,high3
Q8CH72,23.050376783437382,22.67844024492568,23.583136954249767,23.336607891142844,23.032411693757286,23.319482493710122,22.69657281557421,23.248973946982918,23.146579240762485,23.69848170373391,24.02529774859581,23.69093748857508,23.103984660870946,23.229500692870086,23.0307086677732,23.80490564696827,high3
Q8CHW4,20.81957587138774,22.701001806685422,23.940109241027127,23.79560610254348,21.47007869665879,23.27227324939072,23.272558029304967,23.873426088327616,23.293196581932488,23.37888326957735,23.398587141013955,23.829583388390937,22.486895639700098,22.845986016197667,23.479726899855024,23.535684599660744,high3
Q8CHY6,20.32539434016147,20.87831030349781,20.48602392568785,23.053147671999163,22.90980081516656,21.066867277278824,22.69398117257983,21.04335144170745,21.415209943438246,22.956668256179086,22.79282920877731,22.98412357875828,20.56324285644904,22.343271921481517,21.71751418590851,22.911207014571556,high3
Q8CI85,26.30349328645967,26.147383043081238,26.150620894902648,25.491763815462186,25.309906781310083,24.811764298267274,25.251186503524334,24.666982432116296,25.802598994544656,25.357799772588674,24.340959505461875,24.827355885787487,26.200499074814516,25.204478298346515,25.24025597672843,24.84203838794601,high1
Q8CIM8,22.56052875812273,20.54271005619555,23.182878651032368,22.641873587980367,22.473132968051818,22.566556724393312,20.893436845501057,22.828944543769747,20.276949927661853,22.988637538379923,22.83957441792205,22.225086199741597,22.095372488450213,22.560521093475163,21.333110438977553,22.68443271868119,high3
Q8K202,22.937291914484298,22.696636485888558,22.397543033828242,23.32759101778541,23.116356653811145,21.557603036469008,22.32756360810087,22.91923505848782,22.861151288945567,23.904536871205128,23.638430610786713,23.502638567491886,22.677157144733698,22.66718356935519,22.702649985178084,23.68186868316124,high3
Q8K2C8,22.560225531271307,20.66106583797505,21.70065904439848,22.341638261080554,22.611487744303236,22.266851722880602,22.256609524819375,23.773742886918562,20.747219617100924,22.775130393493903,23.964198421251346,23.14539796506211,21.64065013788161,22.4066592427548,22.25919067627962,23.29490892660245,high3
Q8K2C9,24.482961537351628,24.488672270246273,21.371077999429154,24.060686697413495,21.849122934443745,24.350905199692097,24.511352128326692,25.31489270044663,25.11668186292422,25.519143587927175,26.284309441860565,26.116800823554335,23.447570602342353,23.420238277183113,24.980975563899182,25.973417951114026,high3
Q8K2D3,21.73930429415592,20.840237622037442,22.43522260446973,22.212049843624797,19.825404466385073,22.76593595644436,22.70619751669538,22.87355750953166,22.275146946471068,22.69858767905558,22.577085787217396,22.658900937762,21.671588173554365,21.601130088818078,22.61830065756604,22.644858134678326,high3
Q8K2M0,23.67271192427949,23.334836291663475,22.467720962343353,23.649107912715337,23.405225619554873,21.19222978849818,24.27547378691769,24.055483028326154,23.28700776657286,24.657146145688387,24.62349350427638,23.700388069503592,23.15842305942877,22.748854440256128,23.872654860605568,24.327009239822786,high3
Q8K2Y7,26.815678020683404,26.105655347874574,25.65305060259589,26.807594302046876,26.590351303337002,25.23804955940612,27.39312986932607,26.561915791284296,26.508665010477245,27.560852324177834,27.211318422338625,26.775803557082924,26.19146132371796,26.211998388263336,26.821236890362538,27.18265810119979,high3
Q8K327,23.342994815050638,23.704298817091356,22.398456668932393,23.52205082824508,23.3784864341902,23.556254379849573,23.33292597921445,23.044502182955043,23.4394900342815,24.386862907315752,24.05903677152359,24.001356649013125,23.14858343369146,23.485597214094952,23.272306065483665,24.14908544261749,high3
Q8K3C3,23.04944643042676,23.15118628863885,22.68963717749932,21.060513242523623,24.10645431507719,20.94662566048011,23.054986460500846,22.816947697882203,20.931112801193535,22.75403360406982,20.5167668657144,22.920053309700368,22.963423298854977,22.037864406026973,22.267682319858864,22.06361792649486,high1
Q8K3H0,22.815384859499567,22.832502983187215,23.481360936758044,21.550079270074537,23.040444248226123,22.79546738472456,20.4127321725072,23.134691401308352,22.790961719273614,22.335381630940763,22.590579740522323,22.310274388455134,23.043082926481606,22.461996967675073,22.112795097696388,22.41207858663941,high1
Q8K3Z9,21.584940341816296,21.707071575607078,21.05903328711624,21.83841538848633,29.221310834786625,29.238518849287395,22.29386437996259,29.564400227533792,20.93736470155906,29.79175544934281,29.775207019370225,29.858324136800753,21.450348401513207,26.76608169085345,24.265209769685146,29.808428868504592,high3
Q8K4Z5,23.371723478004483,23.621091386172566,24.60834372049756,23.515568952609947,24.021151462448884,24.09458417550747,23.587836104118463,24.473083408784852,23.770520336276117,24.343808135587572,24.773441078394562,24.402105434416757,23.867052861558204,23.877101530188767,23.94381328305981,24.506451549466295,high3
Q8R035,25.235166686316667,24.304451037416694,22.06603124042839,24.906877754180105,22.20526664387182,21.277853955806528,25.472556736406744,25.13390792402132,25.22029624883874,25.67068758127391,24.796299491638926,24.603201625920075,23.86854965472058,22.79666611795282,25.275586969755597,25.023396232944304,high3
Q8R0G9,23.482592325566916,22.57433944429862,23.788155944625416,23.436316065823743,20.344302033529843,20.893287771266547,23.430457656300977,23.953581213704627,21.08542491990511,23.286584833543724,22.96712210197052,20.572635899372237,23.281695904830315,21.557968623540045,22.823154596636908,22.275447611628824,high1
Q8R191,29.809757459039762,29.72025427993771,28.29118637065825,29.54613119214828,28.674349562439183,29.31101192119493,30.210250326883518,28.697998092522294,30.030521787472306,30.28713990772192,30.188249035174564,30.77588203052747,29.273732703211905,29.177164225260796,29.64625673562604,30.417090324474653,high3
Q8R1F6,23.332243111288186,24.052749787772175,24.553386023342696,23.824639493273267,24.436570240426388,24.422138699770375,23.78706001242605,24.48891738684898,24.06775995561132,24.493994181284798,24.892636195591965,24.858516817273944,23.97945964080102,24.227782811156676,24.11457911829545,24.74838239805024,high3
Q8R1Q8,22.96940760171509,23.550159631803492,23.5747320992276,23.49826197178085,23.79897087505172,23.392442162135378,23.51195528692944,24.161156492064826,23.818898868102373,24.31181315980236,24.661393212961062,24.279942644515337,23.36476644424873,23.563225002989316,23.830670215698877,24.41771633909292,high3
Q8R2Y2,25.60393733391019,26.10717300744353,26.475064452749947,25.66019658753808,26.16987776276751,26.467512641480447,25.91145672473264,26.117336025034803,26.056765038021027,26.70661911080735,26.715941677754547,26.8987371768568,26.06205826470122,26.09919566392868,26.02851926259616,26.7737659884729,high3
Q8R310,23.363859907571953,22.832020014510032,22.703770956765357,23.224232542721033,22.820438428940232,22.859597722144276,23.13677338211095,22.508308364846243,21.88698110504032,23.670660570835512,23.514967303224317,23.5308863630224,22.966550292949112,22.968089564601843,22.510687617332504,23.572171412360746,high3
Q8R3Y8,22.97123339820902,21.780545027901752,20.779760033983063,24.337356759595107,24.20970204040541,24.421432581913844,24.138602418236413,24.450229592433733,19.876562450976806,23.72400749938881,23.798179869595184,23.80597210870257,21.843846153364613,24.32283046063812,22.821798153882316,23.776053159228855,high3
Q8R5F7,23.10165386131061,23.488120605575393,26.328481549165343,23.537062903176682,26.197492982710195,23.372520767353812,23.135302218361424,26.021850396441096,20.985326335724206,23.502638567491886,24.210668371457928,21.95463424506769,24.306085338683783,24.369025551080227,23.380826316842242,23.22264706133917,high1
Q8VBX6,22.858744443503653,22.557540360685078,23.434153771771612,22.855497374263383,20.844347138516866,23.179784592925884,23.043684834503562,20.990415014719222,21.58990274620907,21.713893741750073,21.38906341148305,22.609031709045958,22.95014619198678,22.293209701902043,21.874667531810616,21.903996287426356,high1
Q8VCD6,21.934380499351683,23.602295623823643,22.05625515487908,23.494238395426876,20.7336097254273,20.464607659565694,24.614591234387856,24.14546016158695,23.96004931838106,23.996020341023883,23.89402504950748,24.335449783858596,22.530977092684804,21.56415192680662,24.240033571451956,24.075165058129986,high3
Q8VCN5,25.50363967014367,25.367697086583423,26.233595103029327,24.473207303760315,24.696731986091727,24.72494428058893,25.13707838254084,25.04872333124578,25.403763872959942,24.359375847285996,24.4969220261068,24.440821021563547,25.70164395325214,24.631627856813655,25.196521862248854,24.432372964985447,high1
Q8VCP8,22.74053017087206,22.69678503902868,21.61658101301282,20.677587518275878,21.709791110175544,22.395844746356218,22.92039865425375,22.62807435926363,23.307720011548692,22.550418008819182,20.8658747823455,21.352653338348542,22.351298740971185,21.59440779160255,22.952064341688693,21.589648709837743,high1
Q8VCW8,23.47010673295398,24.2185975266551,25.327625279158788,22.99101037835708,22.37904197317367,23.19575967298331,23.14167684781353,23.31063496860508,22.84463987718622,22.685280063015412,21.268692914268023,22.89480222408592,24.338776512922625,22.85527067483802,23.09898389786828,22.28292506712312,high1
Q8VDD5,19.88679163570839,21.402218401224513,26.27678750672822,21.382552786245192,25.626170222680297,21.748161662582984,25.397314534618864,25.43080855668965,25.34123104603126,25.416157875068187,25.386895789628735,25.52145187650281,22.521932514553708,22.918961557169492,25.389784712446595,25.441501847066576,high3
Q8VDP6,23.796497541613963,20.863897618764604,24.721089172924486,23.771225884568814,23.886323234245875,24.05804590950601,20.900434291964704,24.515689252384117,20.967110671963518,24.292915847344933,24.785763745584752,25.036911409610397,23.127161444434353,23.905198342773563,22.127744738770776,24.705197000846695,high3
Q8VE37,24.301174639356013,21.52928777699597,20.880843919229672,24.054903682577255,24.539608958166692,21.345872802276567,24.394471591682397,24.322442575233264,24.047683760778337,24.82410531464994,24.780817272088584,24.598609128347164,22.23710211186055,23.313461814340172,24.254865975898,24.73451057169523,high3
Q8VE98,24.294248850371023,23.946459416984457,23.479881881481923,23.906097881808055,24.897491346062672,23.711353574625306,24.007101200491533,23.544274915531716,22.240784249233805,22.36557827771634,23.57761599064664,20.869994237946813,23.9068633829458,24.171647600832014,23.264053455085683,22.271062835436595,high1
Q91V01,21.09445036498039,20.864592230322412,23.99446738603982,21.191094663803987,23.58978005207597,21.594894956836647,20.937427660432643,20.55048949254801,23.658072854669452,23.737273754162686,24.51544864280369,24.48591183498694,21.984503327114208,22.125256557572204,21.715330002550036,24.246211410651103,high3
Q91V04,20.750299344326727,21.56818058314451,22.582172309521287,21.71615805996493,21.072726143580987,20.90942155272641,23.185663689798158,23.226659725504472,23.224571122323727,20.462963785237562,23.823182176363375,23.466003749506015,21.633550745664177,21.23276858542411,23.212298179208787,22.58404990370232,high3
Q91V81,20.406362450372793,21.250265373677966,20.905073063155772,22.08586012515984,22.732768622099154,22.090616426966328,21.398484380389316,22.637944400961196,20.606402796511233,21.31876328966078,22.85088958098527,23.213029441328082,20.85390029573551,22.303081724741777,21.547610525953914,22.460894103991375,high3
Q91VJ4,24.17111936593782,24.397869398503516,24.66302337702252,24.36606336234733,24.292986036113387,22.366306636621683,24.320446908136162,21.246983010165977,21.86616126068486,21.776402664262697,21.176552034678934,20.82521834669695,24.410670713821286,23.6751186783608,22.477863726329,21.25939101521286,high1
Q91VW5,21.681865769327473,20.9683627517043,24.265063863528578,23.59172138420055,20.85963571069908,24.468429649859647,23.70619751669538,23.585889533269153,21.618790034133752,23.79837766162194,24.37265360608517,24.059779471689744,22.30509746152012,22.973262248253093,22.970292361366095,24.076936913132283,high3
Q91W39,24.656164275159863,24.28453890757011,22.307836370838306,22.072566175260697,21.158157369545208,21.467975906328807,24.27731975523367,24.045352401054465,24.2497407723272,24.45211653743075,25.026395786500846,24.93039590314328,23.74951318452276,21.56623315037824,24.190804309538446,24.802969409024957,high3
Q91X78,24.294248850371023,20.335405405526974,25.37927999583886,24.538010797455783,24.812498930401055,20.81452789212485,24.373516759827535,20.888808663979045,24.942303658777924,25.478586463079175,25.833835138407245,24.601162320512508,23.33631141724562,23.38834587332723,23.401543027528167,25.304527973999644,high3
Q91YT2,26.239761957281807,25.537833114711436,19.85513981809426,25.83093757760015,25.577241410600166,21.082094673631186,25.89254355777507,25.181203526634363,25.705353958688075,25.98795700854858,25.517312318290177,25.543124593843487,23.877578296695834,24.163424553943837,25.593033681032505,25.68279797356075,high3
Q91ZW3,19.42121367837612,26.344841069280697,25.640804055100435,20.795438014700935,26.339719952660218,25.629036606525165,21.989496229857185,26.06607703354335,20.702137150623166,26.508120939430864,26.432195372719864,26.022866423625754,23.802286267585753,24.25473152462877,22.91923680467457,26.321060911925496,high3
Q920V1,23.40470605709643,23.243362287077822,23.674437120348617,23.236430020812623,23.684745196646297,21.421330511134816,23.48283847725509,23.094116999772297,23.066627277718666,22.982975476295824,21.544992689221957,23.101493570766486,23.440835154840954,22.78083524286458,23.21452758491535,22.543153912094755,high1
Q921S7,24.801045203289576,24.759387593941494,23.63876202356222,24.89726051854888,24.751798599686513,22.844869703287102,26.251312936101193,25.336199253541785,24.854812848510527,26.25576712138489,25.674706495975535,25.256919002513683,24.3997316069311,24.164642940507502,25.48077501271784,25.729130873291368,high3
